,Taxon,Branch Type,l1,l2,l1/l2,Topology
473,  ,internal,0.365999,0.299662,1.221372747,CAML
474,Attila tordus SB28291,terminal,0.836998,1.235448,0.677485414,CAML
475,  ,internal,1.230473,0.643212,1.913013128,CAML
476,Attila cinmeus SB11685,terminal,0.671081,0.31443,2.1342779,CAML
477,Attila cinmeus K1236,terminal,0.671081,0.31443,2.1342779,CAML
478,  ,internal,1.192416,1.40256,0.850171116,CAML
479,Attila phorus SP93549,terminal,1.863497,1.71699,1.085327812,CAML
480,  ,internal,0.203974,0.161671,1.261661028,CAML
481,  ,internal,1.617011,1.110824,1.455686049,CAML
482,Attila spaeus L55279,terminal,3.684482,2.989485,1.232480511,CAML
483,  ,internal,0.655394,1.255659,0.521952218,CAML
484,Legatu leupha L29950,terminal,4.339876,4.245144,1.02231538,CAML
485,  ,internal,0.145707,0.376607,0.38689403,CAML
486,  ,internal,0.056242,0.269707,0.208529997,CAML
487,Myiar sagra LSUUF41219,terminal,0.156523,0.260752,0.600275357,CAML
488,Myiar sagra LSUMZ83005,terminal,0.156523,0.260752,0.600275357,CAML
489,  ,internal,0.050978,0.09003,0.566233478,CAML
490,Myiar stodus K6389,terminal,0.207501,0.350781,0.591540021,CAML
491,  ,internal,0.025757,0.20023,0.128637067,CAML
492,Myiar antrum L11466,terminal,0.233258,0.551012,0.423326534,CAML
493,  ,internal,0.156239,0.056092,2.785406119,CAML
494,Myiar crini L53031,terminal,0.389497,0.607104,0.641565531,CAML
495,  ,internal,0.311771,0.074886,4.163274844,CAML
496,Myiar tyrlus L38002,terminal,0.3775,0.477177,0.791111055,CAML
497,Myiar tyrlus LSU22558,terminal,0.3775,0.477177,0.791111055,CAML
498,  ,internal,0.323768,0.204814,1.580790376,CAML
499,  ,internal,0.111717,0.081053,1.378320358,CAML
500,Myiar nuttin UWB81327,terminal,0.267784,0.466824,0.573629462,CAML
501,Myiar nuttin CZ335354,terminal,0.267784,0.466824,0.573629462,CAML
502,  ,internal,0.386247,0.227521,1.697632306,CAML
503,Myiar cincen L5318,terminal,0.654032,0.694345,0.941940966,CAML
504,  ,internal,0.158953,0.068699,2.313760026,CAML
505,  ,internal,0.050954,0.230272,0.221277446,CAML
506,Myiar yucat K1880,terminal,0.863939,0.993316,0.869752425,CAML
507,  ,internal,0.433724,0.39543,1.096841413,CAML
508,Myiar fero L48292,terminal,0.422729,0.794536,0.532045118,CAML
509,Myiar panmen L9935,terminal,0.422729,0.794536,0.532045118,CAML
510,  ,internal,0.328338,0.15398,2.132341863,CAML
511,Myiar phalus SB28498,terminal,0.751066,0.948516,0.791832716,CAML
512,  ,internal,0.546597,0.44023,1.241616882,CAML
513,  ,internal,0.037829,0.207997,0.181872815,CAML
514,Myiar cepha L22722,terminal,0.12656,1.320683,0.095829204,CAML
515,Myiar apica ICAMC1367,terminal,0.12656,1.320683,0.095829204,CAML
516,  ,internal,1.208932,0.27606,4.379236398,CAML
517,  ,internal,0.022962,0.167497,0.137089022,CAML
518,Myiar tuber LSUMZ44174,terminal,0.14601,0.437803,0.333506166,CAML
519,Myiar tuber LSUMZ523,terminal,0.14601,0.437803,0.333506166,CAML
520,  ,internal,0.093597,0.052866,1.770457383,CAML
521,Myiar tuber LSUMZ7994,terminal,0.239607,0.490669,0.488327161,CAML
522,  ,internal,0.01565,0.070061,0.223376772,CAML
523,Myiar tuber LSUMZ31543,terminal,0.255257,0.56073,0.455222656,CAML
524,  ,internal,0.319893,0.233951,1.367350428,CAML
525,Myiar tuber LSUMZ446,terminal,0.57515,0.794681,0.72374953,CAML
526,  ,internal,0.016214,0.065828,0.246308562,CAML
527,Myiar tuber LSUMZ67288,terminal,0.591365,0.860509,0.687226978,CAML
528,  ,internal,0.246709,0.096816,2.5482255,CAML
529,Myiar tuber LSUMZ46609,terminal,0.41725,0.767221,0.543845906,CAML
530,Myiar barbi FMNH331081,terminal,0.41725,0.767221,0.543845906,CAML
531,  ,internal,0.420824,0.190103,2.213663119,CAML
532,  ,internal,0.041472,0.179863,0.230575494,CAML
533,Myiar tuber LSUMZ15135,terminal,0.317397,0.703833,0.450954985,CAML
534,Myiar tuber MPEGBR163112,terminal,0.317397,0.703833,0.450954985,CAML
535,  ,internal,0.562149,0.433354,1.297205056,CAML
536,  ,internal,0.478908,0.627053,0.763744054,CAML
537,  ,internal,0.026758,0.156903,0.170538486,CAML
538,Myiar swaoni L9563,terminal,0.512921,0.925763,0.554052171,CAML
539,Myiar swaoni A6077,terminal,0.512921,0.925763,0.554052171,CAML
540,  ,internal,0.0872,0.407692,0.213886954,CAML
541,Myiar swaoni L48574,terminal,0.191526,0.985838,0.194277356,CAML
542,Myiar swaoni MPEGSC041,terminal,0.191526,0.985838,0.194277356,CAML
543,  ,internal,0.408595,0.347618,1.175413816,CAML
544,  ,internal,0.785091,0.587688,1.335897619,CAML
545,  ,internal,1.618169,1.605478,1.007904811,CAML
546,Myiar semfus L5213,terminal,3.003381,3.526621,0.851631349,CAML
547,  ,internal,0.803045,0.442651,1.814171887,CAML
548,Casior fuscus MPEGCAPI72,terminal,0.308347,0.643851,0.478910493,CAML
549,Casior rufus L37981,terminal,0.308347,0.643851,0.478910493,CAML
550,  ,internal,0.542201,0.61503,0.881584638,CAML
551,Rhytip immunda SB11003,terminal,0.850548,1.258881,0.675638126,CAML
552,  ,internal,2.16105,0.75702,2.854680193,CAML
553,Rhytip simplex GSB23,terminal,0.770705,1.595304,0.483108549,CAML
554,Rhytip simplex KU1272,terminal,0.770705,1.595304,0.483108549,CAML
555,  ,internal,2.240893,0.420597,5.327886314,CAML
556,  ,internal,0.33338,1.012744,0.329184868,CAML
557,Siryst sibtor G258,terminal,0.261732,0.401622,0.651687408,CAML
558,Siryst sibtor L27464,terminal,0.261732,0.401622,0.651687408,CAML
559,  ,internal,0.296327,0.728733,0.406633156,CAML
560,Siryst sibtor L20206,terminal,0.558059,1.130355,0.493702421,CAML
561,  ,internal,0.721434,0.970273,0.743537128,CAML
562,Siryst sibtor L2140,terminal,1.279494,2.100629,0.609100417,CAML
563,  ,internal,2.065485,0.928016,2.225699772,CAML
564,  ,internal,0.461448,0.940628,0.490574382,CAML
565,  ,internal,0.7354,0.922186,0.797453008,CAML
566,  ,internal,0.651136,1.069795,0.608654929,CAML
567,Deltar flamtus W101150,terminal,0.4382,2.251995,0.194583025,CAML
568,Rampho fuscau L18539,terminal,0.4382,2.251995,0.194583025,CAML
569,  ,internal,3.009643,1.505543,1.999041542,CAML
570,Rampho rufuda L18391,terminal,3.447842,3.757537,0.917580319,CAML
571,  ,internal,0.25651,1.062809,0.241350986,CAML
572,Rampho megpha MPEGSC136,terminal,0.421414,1.581576,0.266451944,CAML
573,Rampho megpha LSUMZ10867,terminal,0.421414,1.581576,0.266451944,CAML
574,  ,internal,3.282938,3.23877,1.013637276,CAML
575,  ,internal,1.48861,1.140907,1.30476016,CAML
576,  ,internal,0.236881,0.435187,0.544320028,CAML
577,  ,internal,1.007251,1.525557,0.660251305,CAML
578,Anaire parlus A12192,terminal,0.457192,0.471705,0.969232889,CAML
579,Anaire flaviro CU52375,terminal,0.457192,0.471705,0.969232889,CAML
580,  ,internal,0.559393,0.741919,0.75398123,CAML
581,Anaire alpin NM34088,terminal,1.016586,1.213624,0.837644938,CAML
582,  ,internal,0.316075,0.283605,1.114490224,CAML
583,Anaire nigrosta F391921,terminal,0.440952,0.718583,0.613641013,CAML
584,Anaire regide LSU72421,terminal,0.440952,0.718583,0.613641013,CAML
585,  ,internal,0.891709,0.778646,1.145204624,CAML
586,  ,internal,0.401501,0.643805,0.623637592,CAML
587,Uromyi agili H2514,terminal,0.337032,1.178095,0.286082192,CAML
588,Uromyi agrap L8325,terminal,0.337032,1.178095,0.286082192,CAML
589,  ,internal,1.39713,0.96294,1.450900368,CAML
590,  ,internal,0.376956,0.294123,1.281627074,CAML
591,Serpop subata Y101031,terminal,0.382286,0.584236,0.654334892,CAML
592,Serpop munda L38360,terminal,0.382286,0.584236,0.654334892,CAML
593,  ,internal,0.142433,0.708988,0.200896207,CAML
594,Serpop hypleu L43050,terminal,0.524719,1.293224,0.405744867,CAML
595,  ,internal,0.426501,0.636254,0.670331346,CAML
596,Polyst supcil MPEGDZ6285,terminal,0.95122,1.929478,0.492993442,CAML
597,  ,internal,1.087219,0.293537,3.703856754,CAML
598,Polyst peclis YPM137548,terminal,0.635464,0.37596,1.690243643,CAML
599,Polyst peclis L38120,terminal,0.635464,0.37596,1.690243643,CAML
600,  ,internal,1.402975,1.847054,0.759574436,CAML
601,  ,internal,0.072679,0.212143,0.342594382,CAML
602,  ,internal,0.069395,0.267169,0.259741961,CAML
603,Pseucol flaviven MPEGCMN37,terminal,0.082945,0.505664,0.164031847,CAML
604,Pseucol citre FMNH316706,terminal,0.082945,0.505664,0.164031847,CAML
605,  ,internal,0.374981,0.607965,0.616780571,CAML
606,Pseucol acuti L37915,terminal,0.457926,1.113629,0.411201576,CAML
607,  ,internal,1.011932,0.187332,5.401810689,CAML
608,Pseucol scleri L38161,terminal,1.469858,1.30096,1.129825667,CAML
609,  ,internal,0.290933,0.940393,0.309373847,CAML
610,Serpop nigcan SB13623,terminal,0.44586,0.622937,0.71573851,CAML
611,Serpop cinrea L22901,terminal,0.44586,0.622937,0.71573851,CAML
612,  ,internal,1.31493,1.618416,0.81247961,CAML
613,  ,internal,0.360541,0.230238,1.565949148,CAML
614,Culici cauuta L15410,terminal,2.121331,2.471591,0.858285614,CAML
615,  ,internal,0.059182,0.230735,0.25649338,CAML
616,  ,internal,1.654082,1.139826,1.451170617,CAML
617,Mecoc leurys H4170,terminal,3.834595,3.842153,0.998032874,CAML
618,  ,internal,0.107956,0.75799,0.142424043,CAML
619,Phaeo murina L48589,terminal,0.692541,0.943447,0.734053953,CAML
620,Phaeo murina LSUMZ48557,terminal,0.692541,0.943447,0.734053953,CAML
621,  ,internal,1.157062,0.69836,1.656827424,CAML
622,Phaeo murina LSUMZ180,terminal,0.614426,1.132474,0.54255197,CAML
623,Phaeo murina LSUMZ456,terminal,0.614426,1.132474,0.54255197,CAML
624,  ,internal,1.235176,0.509333,2.425085357,CAML
625,  ,internal,0.697251,1.877543,0.371363532,CAML
626,Phymyi fastus SP93548,terminal,0.497624,0.910295,0.546662346,CAML
627,Phymyi weeden L58430,terminal,0.497624,0.910295,0.546662346,CAML
628,  ,internal,0.217734,0.22047,0.987590148,CAML
629,Phymyi gricep SB14160,terminal,0.715358,1.130766,0.632631331,CAML
630,  ,internal,1.831495,2.388585,0.766769866,CAML
631,  ,internal,0.606121,0.226445,2.676680872,CAML
632,Capsie flaveo GCPEII12,terminal,3.152974,3.745795,0.841736934,CAML
633,  ,internal,0.789576,0.854347,0.924186542,CAML
634,  ,internal,1.032192,0.59674,1.729718135,CAML
635,Pseulae leupod L5200,terminal,4.974743,5.196883,0.957255147,CAML
636,  ,internal,0.063948,0.416146,0.153667223,CAML
637,Suiriri suiri MZUSP79709,terminal,0.466753,0.564669,0.826595758,CAML
638,Suiriri suiri MUSP83359,terminal,0.466753,0.564669,0.826595758,CAML
639,  ,internal,0.558412,0.245427,2.275267187,CAML
640,Suiriri suiri KU2812,terminal,0.597731,0.559976,1.067422532,CAML
641,Suiriri suiri L18799,terminal,0.597731,0.559976,1.067422532,CAML
642,  ,internal,0.427434,0.25012,1.70891572,CAML
643,  ,internal,4.013526,4.802934,0.835640465,CAML
644,  ,internal,0.112803,0.464109,0.243052817,CAML
645,Elaen falla KU6293,terminal,0.186681,0.812093,0.229876381,CAML
646,Elaen falla F331074,terminal,0.186681,0.812093,0.229876381,CAML
647,  ,internal,0.27633,0.128523,2.150043183,CAML
648,Elaen martin W65272,terminal,0.463011,0.940615,0.492242841,CAML
649,  ,internal,0.120993,0.213259,0.567352374,CAML
650,Elaen franzii L28247,terminal,0.584004,1.153875,0.506124147,CAML
651,  ,internal,0.016536,0.102445,0.161413441,CAML
652,Elaen paltan K3955,terminal,0.60054,1.25632,0.478015155,CAML
653,  ,internal,0.372381,0.194856,1.911057396,CAML
654,Elaen albcep A2714,terminal,0.972921,1.451175,0.670436715,CAML
655,  ,internal,0.178556,0.207547,0.860315977,CAML
656,Elaen albcep A12145,terminal,0.645032,1.128562,0.571552117,CAML
657,Elaen paltan K14809,terminal,0.645032,1.128562,0.571552117,CAML
658,  ,internal,0.506445,0.53016,0.955268221,CAML
659,  ,internal,0.835923,0.331008,2.525386093,CAML
660,Elaen mesleu MPEGCMN13,terminal,0.749825,1.481239,0.50621473,CAML
661,Elaen chisis L26884,terminal,0.749825,1.481239,0.50621473,CAML
662,  ,internal,1.237574,0.508492,2.433812135,CAML
663,  ,internal,0.070369,1.059208,0.066435488,CAML
664,Elaen spelis L42601,terminal,0.200253,0.937804,0.213533958,CAML
665,Elaen pelzel L7249,terminal,0.200253,0.937804,0.213533958,CAML
666,  ,internal,1.337447,1.782233,0.750433305,CAML
667,Elaen partri L48581,terminal,1.5377,2.720037,0.565323192,CAML
668,  ,internal,0.520068,0.328901,1.58122961,CAML
669,  ,internal,0.771596,0.84746,0.910480731,CAML
670,Elaen obsura L38275,terminal,0.291322,0.484119,0.601757006,CAML
671,Elaen flavter L6792,terminal,0.291322,0.484119,0.601757006,CAML
672,  ,internal,0.602035,0.797459,0.754941633,CAML
673,Elaen dayi A4751,terminal,0.893357,1.281577,0.697076336,CAML
674,  ,internal,0.027882,0.121623,0.229249402,CAML
675,Elaen obsura MPEGDZ6727,terminal,0.921239,1.4032,0.656527223,CAML
676,  ,internal,1.341211,1.93376,0.693576762,CAML
677,Elaen gigas L43022,terminal,2.26245,3.33696,0.677997339,CAML
678,  ,internal,0.566914,0.559437,1.013365223,CAML
679,  ,internal,0.03564,0.403654,0.088293439,CAML
680,Elaen strera K9711,terminal,2.865004,4.300052,0.666271943,CAML
681,  ,internal,0.638159,0.603537,1.057365166,CAML
682,Elaen criata L14716,terminal,0.22779,2.078955,0.109569471,CAML
683,Elaen rufcep SB11371,terminal,0.22779,2.078955,0.109569471,CAML
684,  ,internal,3.275373,2.824633,1.159574713,CAML
685,  ,internal,1.077021,0.928333,1.160166664,CAML
686,Myiopag virata K1914,terminal,1.827808,3.025243,0.604185515,CAML
687,Myiopag flavtex L42911,terminal,1.827808,3.025243,0.604185515,CAML
688,  ,internal,1.139037,0.40893,2.785408261,CAML
689,Myiopag gaim L22839,terminal,0.378059,1.73745,0.217594175,CAML
690,Myiopag subcen L5214,terminal,0.378059,1.73745,0.217594175,CAML
691,  ,internal,2.588785,1.696723,1.525755825,CAML
692,  ,internal,0.152445,0.785136,0.194163814,CAML
693,Myiopag canic L42803,terminal,0.687416,1.370138,0.501712966,CAML
694,Myiopag canic L6656,terminal,0.687416,1.370138,0.501712966,CAML
695,  ,internal,0.080718,0.289883,0.278450271,CAML
696,Myiopag olall HAMC713,terminal,0.768134,1.660021,0.462725472,CAML
697,  ,internal,0.295723,0.422595,0.699778748,CAML
698,Myiopag canic L29982,terminal,1.063856,2.082615,0.510827013,CAML
699,  ,internal,2.055433,2.136694,0.961968817,CAML
700,  ,internal,1.304534,0.864377,1.509218778,CAML
701,Tyranul elatu L45850,terminal,4.423823,5.083686,0.87019989,CAML
702,  ,internal,0.156361,0.748234,0.208973396,CAML
703,  ,internal,0.571311,0.245217,2.329818079,CAML
704,  ,internal,0.552652,0.862002,0.641126123,CAML
705,Campto obstum LSUMZ42513,terminal,0.377585,1.635891,0.230813055,CAML
706,Campto obstum MPEGDZ6701,terminal,0.377585,1.635891,0.230813055,CAML
707,  ,internal,0.251794,0.604238,0.416713282,CAML
708,Campto obstum L46501,terminal,0.629379,2.240129,0.280956588,CAML
709,  ,internal,1.041762,0.411963,2.528775642,CAML
710,Campto imber UWB69443,terminal,0.413426,1.18318,0.349419361,CAML
711,Campto imber K1942,terminal,0.413426,1.18318,0.349419361,CAML
712,  ,internal,1.257716,1.468913,0.856222254,CAML
713,  ,internal,0.080896,0.237265,0.3409521,CAML
714,Campto obstum L61272,terminal,1.752037,2.889357,0.60637609,CAML
715,  ,internal,0.809316,0.534782,1.513356844,CAML
716,Ornith brunpil L46583,terminal,0.350156,1.626895,0.215229625,CAML
717,Ornith inerm L18502,terminal,0.350156,1.626895,0.215229625,CAML
718,  ,internal,2.211197,1.797244,1.230326544,CAML
719,  ,internal,0.966126,0.773321,1.249320787,CAML
720,Phymyi urolis L1222,terminal,0.099552,1.47796,0.067357709,CAML
721,Phymyi nigropil L34749,terminal,0.099552,1.47796,0.067357709,CAML
722,  ,internal,1.046015,1.277219,0.818978578,CAML
723,Phymyi cincep L32751,terminal,1.145567,2.755179,0.415786778,CAML
724,  ,internal,1.268781,0.468967,2.705480343,CAML
725,Phymyi burme SP92440,terminal,1.066363,1.50708,0.707568941,CAML
726,Phymyi burme L5455,terminal,1.066363,1.50708,0.707568941,CAML
727,  ,internal,1.347985,1.717066,0.785051361,CAML
728,  ,internal,1.113131,0.973315,1.143649281,CAML
729,  ,internal,0.44419,0.595347,0.746102693,CAML
730,Phymyi vircen SPML156,terminal,0.8104,1.487069,0.544964625,CAML
731,Phymyi vircen SP93543,terminal,0.8104,1.487069,0.544964625,CAML
732,  ,internal,0.417166,0.336416,1.240030201,CAML
733,Phymyi scleri L38286,terminal,1.227566,1.823485,0.67319775,CAML
734,  ,internal,0.216211,0.336216,0.643071716,CAML
735,Phymyi plucep L44287,terminal,1.443778,2.159701,0.66850828,CAML
736,  ,internal,1.013908,1.420346,0.713845781,CAML
737,Mecoc poecus L32801,terminal,0.188518,1.19365,0.157934068,CAML
738,Mecoc hellm L22744,terminal,0.188518,1.19365,0.157934068,CAML
739,  ,internal,0.771063,0.938013,0.822017392,CAML
740,Mecoc stirus L32034,terminal,0.959581,2.131664,0.450155841,CAML
741,  ,internal,0.6755,1.234478,0.547194847,CAML
742,Mecoc calter L61299,terminal,1.635081,3.366142,0.485743323,CAML
743,  ,internal,0.822605,0.213906,3.845637804,CAML
744,  ,internal,0.068377,0.183317,0.372998685,CAML
745,Mecoc minor L34812,terminal,2.526063,3.763365,0.671224556,CAML
746,  ,internal,1.445606,1.029443,1.404260362,CAML
747,  ,internal,1.103061,0.822045,1.341849899,CAML
748,Inezia inoata L37759,terminal,0.623066,0.519136,1.200198021,CAML
749,Inezia inoata L15055,terminal,0.623066,0.519136,1.200198021,CAML
750,  ,internal,1.077624,0.629402,1.712139459,CAML
751,Inezia tentri IC26451,terminal,1.70069,1.148538,1.480743345,CAML
752,  ,internal,1.188772,2.93504,0.405027529,CAML
753,Inezia subava MPEGUHE101,terminal,0.55502,2.101373,0.264122552,CAML
754,Inezia cauata L48577,terminal,0.55502,2.101373,0.264122552,CAML
755,  ,internal,2.334443,1.982205,1.177700087,CAML
756,  ,internal,1.062919,0.574154,1.851278577,CAML
757,Euscar rufnat YPM137428,terminal,0.338994,0.341656,0.992208537,CAML
758,Euscar rufnat MPEGMAR236,terminal,0.338994,0.341656,0.992208537,CAML
759,  ,internal,1.554274,2.625655,0.591956674,CAML
760,Euscar melryp L12982,terminal,1.893268,2.967311,0.638041648,CAML
761,  ,internal,2.059113,1.690421,1.218106614,CAML
762,  ,internal,1.049205,0.784342,1.337688151,CAML
763,Stigma bud L31591,terminal,0.985451,1.725043,0.571261702,CAML
764,Stigma bud FMN392923,terminal,0.985451,1.725043,0.571261702,CAML
765,  ,internal,0.495569,0.343047,1.444609631,CAML
766,Stigma napen L7240,terminal,1.48102,2.06809,0.716129375,CAML
767,  ,internal,3.520567,3.373984,1.043445079,CAML
768,  ,internal,0.073143,0.172779,0.423332697,CAML
769,  ,internal,0.156323,0.358725,0.435773922,CAML
770,Zimmer chrsop L66538,terminal,0.262796,0.579713,0.453320867,CAML
771,Zimmer virvus L8009,terminal,0.262796,0.579713,0.453320867,CAML
772,  ,internal,0.455357,0.458314,0.993548091,CAML
773,Zimmer chrsop L33819,terminal,0.718152,1.038027,0.691843276,CAML
774,  ,internal,0.020314,0.272328,0.074593872,CAML
775,Zimmer chrsop PhAMC1297,terminal,0.526331,1.18116,0.445605168,CAML
776,Zimmer alblar L11973,terminal,0.526331,1.18116,0.445605168,CAML
777,  ,internal,0.212135,0.129195,1.641975309,CAML
778,  ,internal,0.698534,0.260976,2.676621605,CAML
779,Zimmer vilmus L28191,terminal,0.709721,0.67703,1.048285896,CAML
780,Zimmer vilmus W110963,terminal,0.709721,0.67703,1.048285896,CAML
781,  ,internal,0.72728,0.894301,0.813238496,CAML
782,  ,internal,0.049192,0.246284,0.199736889,CAML
783,Zimmer acer L45857,terminal,0.418649,1.300139,0.322003263,CAML
784,Zimmer graci L7202,terminal,0.418649,1.300139,0.322003263,CAML
785,  ,internal,0.260133,0.195799,1.328571647,CAML
786,Zimmer bolnus L22628,terminal,0.678782,1.495938,0.453750089,CAML
787,  ,internal,0.807411,0.321677,2.510005378,CAML
788,  ,internal,0.060698,0.129539,0.468569311,CAML
789,Zimmer vilmus HJM900,terminal,0.252665,1.122706,0.225050013,CAML
790,Zimmer vilmus A5019,terminal,0.252665,1.122706,0.225050013,CAML
791,  ,internal,1.294226,0.824448,1.569809133,CAML
792,  ,internal,1.911651,1.421808,1.344521201,CAML
793,Zimmer viljoi L46108,terminal,0.753544,0.483608,1.558171081,CAML
794,Zimmer viljoi LK161,terminal,0.753544,0.483608,1.558171081,CAML
795,  ,internal,1.304711,0.694958,1.877395469,CAML
796,Zimmer chidez MZU92429,terminal,2.058255,1.178566,1.746406226,CAML
797,  ,internal,1.306959,1.643737,0.795114425,CAML
798,Zimmer cinpil L44642,terminal,3.365214,2.822303,1.192364534,CAML
799,  ,internal,0.093329,0.546658,0.170726487,CAML
800,  ,internal,0.462186,0.937146,0.493184627,CAML
801,Phymyi griola SPML158,terminal,3.920729,4.306107,0.910504314,CAML
802,  ,internal,1.310325,1.66747,0.785816237,CAML
803,  ,internal,0.473093,0.965563,0.489965958,CAML
804,  ,internal,0.732947,0.982857,0.745731068,CAML
805,  ,internal,1.09393,0.676385,1.617318539,CAML
806,Nephel linton L33971,terminal,0.399387,1.485504,0.268856227,CAML
807,Nephel ochven L8296,terminal,0.399387,1.485504,0.268856227,CAML
808,  ,internal,1.970282,2.953075,0.667196736,CAML
809,Nephel pulher H2495,terminal,2.369669,4.438579,0.5338801,CAML
810,  ,internal,2.521606,1.56073,1.615658057,CAML
811,Myiotri orntus H4556,terminal,1.174298,1.001672,1.172337851,CAML
812,Myiotri orntus L43994,terminal,1.174298,1.001672,1.172337851,CAML
813,  ,internal,3.716976,4.997637,0.743746695,CAML
814,  ,internal,2.306391,1.485703,1.55239035,CAML
815,Hirund fernea Y101003,terminal,1.392893,1.037372,1.342713125,CAML
816,Hirund fernea SB10509,terminal,1.392893,1.037372,1.342713125,CAML
817,  ,internal,3.747707,4.032137,0.929459242,CAML
818,Pyrrho cinmeus L8072,terminal,5.140601,5.06951,1.014023249,CAML
819,  ,internal,2.057065,2.415502,0.851609728,CAML
820,  ,internal,0.333358,1.113371,0.299413223,CAML
821,  ,internal,1.654961,3.969308,0.416939426,CAML
822,Lophot piltus LSUMZ66108,terminal,0.158548,0.685732,0.23120986,CAML
823,Lophot piltus H1935,terminal,0.158548,0.685732,0.23120986,CAML
824,  ,internal,0.315303,0.143979,2.189923531,CAML
825,Lophot piltus L44510,terminal,0.473851,0.829711,0.571103673,CAML
826,  ,internal,0.14709,0.576454,0.255163465,CAML
827,Oncost olieum L26945,terminal,0.208265,0.300829,0.692303601,CAML
828,Oncost olieum L2222,terminal,0.208265,0.300829,0.692303601,CAML
829,  ,internal,0.25952,0.639217,0.405996712,CAML
830,Oncost cingul K1962,terminal,0.467786,0.940046,0.497620329,CAML
831,  ,internal,0.153155,0.46612,0.328574187,CAML
832,  ,internal,0.019016,0.104751,0.18153526,CAML
833,Lophot vitsus A18368,terminal,0.639957,1.510916,0.423555644,CAML
834,  ,internal,0.297847,0.145898,2.041474181,CAML
835,Hemit spoops L58390,terminal,0.342996,1.20372,0.284946665,CAML
836,Hemit cohnh L78929,terminal,0.342996,1.20372,0.284946665,CAML
837,  ,internal,0.564842,0.240432,2.34927963,CAML
838,Hemit minor L18415,terminal,0.907838,1.444152,0.628630504,CAML
839,  ,internal,0.029966,0.212662,0.140909048,CAML
840,  ,internal,0.030891,0.451862,0.068363792,CAML
841,Lophot eulo L9303,terminal,0.227734,1.155287,0.197123312,CAML
842,Lophot galtus L48336,terminal,0.227734,1.155287,0.197123312,CAML
843,  ,internal,0.740961,0.953389,0.777186437,CAML
844,  ,internal,0.913907,0.519214,1.760174032,CAML
845,Atalot pilris L28419,terminal,1.882602,2.62789,0.716393,CAML
846,  ,internal,0.077562,0.44155,0.175658476,CAML
847,Hemit zost L40656,terminal,0.324357,0.641668,0.505490378,CAML
848,Hemit zost LSUMZ25568,terminal,0.324357,0.641668,0.505490378,CAML
849,  ,internal,0.285019,0.408981,0.696900345,CAML
850,Hemit gritus L11148,terminal,0.609376,1.050649,0.5799996,CAML
851,  ,internal,1.350788,2.018791,0.669107401,CAML
852,  ,internal,0.056991,0.165248,0.344881632,CAML
853,Poeci senex L86191,terminal,2.017155,3.234688,0.623601102,CAML
854,  ,internal,1.2163,0.471011,2.58231761,CAML
855,Myiorn albtri LSU40633,terminal,0.97825,0.620672,1.576114276,CAML
856,Myiorn albtri L58401,terminal,0.97825,0.620672,1.576114276,CAML
857,  ,internal,1.300804,0.521268,2.495461068,CAML
858,Myiorn spnov MZUCAX01,terminal,0.213311,0.346602,0.615434995,CAML
859,Myiorn spnov MZUMAPI19,terminal,0.213311,0.346602,0.615434995,CAML
860,  ,internal,2.065742,0.795337,2.597316609,CAML
861,  ,internal,0.407063,0.823801,0.494127829,CAML
862,Myiorn aurris K3820,terminal,2.686117,1.96574,1.366466064,CAML
863,  ,internal,0.389758,1.306089,0.298416111,CAML
864,Hemit inotus YPM101772,terminal,0.451284,0.458341,0.984603167,CAML
865,Hemit inotus L3847,terminal,0.451284,0.458341,0.984603167,CAML
866,  ,internal,0.20243,0.549912,0.368113444,CAML
867,Hemit minim L15339,terminal,0.653714,1.008253,0.64836306,CAML
868,  ,internal,2.42216,2.263576,1.070059057,CAML
869,  ,internal,0.15758,0.433871,0.363195512,CAML
870,  ,internal,0.213887,0.511716,0.417979895,CAML
871,Hemit iohan L7377,terminal,0.463276,2.08892,0.221777761,CAML
872,Hemit strcol L15220,terminal,0.463276,2.08892,0.221777761,CAML
873,  ,internal,1.980266,0.556346,3.559414465,CAML
874,Hemit marven L38325,terminal,1.284005,1.935456,0.663412136,CAML
875,Hemit nidip F395437,terminal,1.284005,1.935456,0.663412136,CAML
876,  ,internal,1.159536,0.709809,1.633588754,CAML
877,  ,internal,0.838811,1.07039,0.783649885,CAML
878,Myiorn atrpil LSUMZ46608,terminal,0.861515,0.456838,1.88582167,CAML
879,Myiorn atrpil LSUMZ30018,terminal,0.861515,0.456838,1.88582167,CAML
880,  ,internal,1.851798,1.235101,1.499308963,CAML
881,Myiorn ecau SP90142,terminal,2.713313,1.691939,1.6036707,CAML
882,  ,internal,0.56904,2.023716,0.2811857,CAML
883,  ,internal,0.164989,0.50176,0.328820552,CAML
884,  ,internal,0.078176,0.129476,0.603787575,CAML
885,Hemit cinpec L43574,terminal,0.421645,1.514441,0.278416261,CAML
886,Hemit graden L32603,terminal,0.421645,1.514441,0.278416261,CAML
887,  ,internal,0.382913,0.691314,0.553891575,CAML
888,Hemit rufris L40213,terminal,0.804557,2.205754,0.36475373,CAML
889,  ,internal,1.3409,1.01576,1.320095298,CAML
890,Hemit orblus MPEGSC21,terminal,0.875831,1.666729,0.525478947,CAML
891,Hemit kaemp MZU82516,terminal,0.875831,1.666729,0.525478947,CAML
892,  ,internal,1.269626,1.554786,0.816592123,CAML
